id,geo_enabled,statuses_count,followers_count,friends_count,favourites_count,label,user_name_length,screen_name_length,description_length,follower_to_friends_ratio,reputation_score,lev_distance,age,tweet_to_age_ratio
1175730253,0.0,14,13,222,0,1,11,13,158,0.05855855855855856,0.05531914893617021,11,9,1.5555555555555556
1175730272,0.0,18,12,218,0,1,14,15,0,0.05504587155963303,0.05217391304347826,14,9,2.0
1175731862,0.0,17,16,229,0,1,13,15,53,0.06986899563318777,0.0653061224489796,12,9,1.8888888888888888
1175732936,0.0,24,17,225,0,1,13,15,49,0.07555555555555556,0.07024793388429752,14,9,2.6666666666666665
1175734488,0.0,20,9,201,0,1,13,15,2,0.04477611940298507,0.04285714285714286,14,9,2.2222222222222223
1175737790,0.0,12,8,171,0,1,13,15,0,0.04678362573099415,0.0446927374301676,13,9,1.3333333333333333
1175739433,0.0,17,7,233,0,1,14,15,125,0.030042918454935622,0.029166666666666667,15,9,1.8888888888888888
1175740225,0.0,26,13,216,0,1,13,15,51,0.06018518518518518,0.056768558951965066,14,9,2.888888888888889
1175741276,0.0,23,8,234,0,1,12,14,99,0.03418803418803419,0.03305785123966942,12,9,2.5555555555555554
1175742600,0.0,18,10,195,0,1,10,12,0,0.05128205128205128,0.04878048780487805,10,9,2.0
1175748294,0.0,23,11,205,0,1,13,15,15,0.05365853658536585,0.05092592592592592,13,9,2.5555555555555554
1175753239,0.0,14,8,193,0,1,12,14,130,0.04145077720207254,0.03980099502487562,12,9,1.5555555555555556
1175754096,0.0,20,4,214,0,1,12,14,25,0.018691588785046728,0.01834862385321101,13,9,2.2222222222222223
1175754902,0.0,22,13,212,0,1,15,15,0,0.06132075471698113,0.057777777777777775,12,9,2.4444444444444446
1175755050,0.0,24,8,215,0,1,15,15,69,0.037209302325581395,0.03587443946188341,11,9,2.6666666666666665
1175757835,0.0,23,9,211,0,1,14,15,19,0.04265402843601896,0.04090909090909091,15,9,2.5555555555555554
1175758454,0.0,9,6,225,0,1,12,14,57,0.02666666666666667,0.025974025974025976,12,9,1.0
1175762274,0.0,19,5,197,0,1,15,15,145,0.025380710659898477,0.024752475247524754,13,9,2.111111111111111
1175764808,0.0,16,12,182,0,1,14,15,78,0.06593406593406594,0.061855670103092786,13,9,1.7777777777777777
1175767867,0.0,21,10,200,0,1,13,15,72,0.05,0.047619047619047616,14,9,2.3333333333333335
1175768702,0.0,19,8,218,0,1,14,15,87,0.03669724770642202,0.035398230088495575,12,9,2.111111111111111
1175771509,0.0,18,15,207,0,1,12,14,27,0.07246376811594203,0.06756756756756757,11,9,2.0
1175772264,0.0,15,5,194,0,1,12,14,145,0.02577319587628866,0.02512562814070352,14,9,1.6666666666666667
1175773806,0.0,22,9,199,0,1,14,15,93,0.04522613065326633,0.04326923076923077,9,9,2.4444444444444446
1175774436,0.0,19,12,201,0,1,18,15,42,0.05970149253731343,0.056338028169014086,15,9,2.111111111111111
1175777869,0.0,9,5,218,0,1,12,14,0,0.022935779816513763,0.02242152466367713,12,9,1.0
1175782370,0.0,25,8,218,1,1,14,15,26,0.03669724770642202,0.035398230088495575,14,9,2.7777777777777777
1175784950,0.0,20,12,165,0,1,15,15,113,0.07272727272727272,0.06779661016949153,14,9,2.2222222222222223
1175787168,0.0,17,10,212,0,1,11,13,144,0.04716981132075472,0.04504504504504504,11,9,1.8888888888888888
1175788465,0.0,19,10,214,0,1,12,14,105,0.04672897196261682,0.044642857142857144,11,9,2.111111111111111
1175790841,0.0,20,13,206,0,1,12,14,56,0.06310679611650485,0.0593607305936073,13,9,2.2222222222222223
1175791177,0.0,26,7,215,0,1,12,14,62,0.03255813953488372,0.03153153153153153,12,9,2.888888888888889
1175791452,0.0,28,9,249,0,1,14,15,102,0.03614457831325301,0.03488372093023256,14,9,3.111111111111111
1175793452,0.0,18,10,202,0,1,13,15,22,0.04950495049504951,0.04716981132075472,12,9,2.0
1175797100,0.0,18,9,187,0,1,15,15,131,0.0481283422459893,0.04591836734693878,14,9,2.0
1175801724,0.0,16,4,184,0,1,11,13,0,0.021739130434782608,0.02127659574468085,12,9,1.7777777777777777
1175803050,0.0,17,6,231,0,1,13,15,8,0.025974025974025976,0.02531645569620253,12,9,1.8888888888888888
1175806116,0.0,22,7,182,0,1,9,11,144,0.038461538461538464,0.037037037037037035,11,9,2.4444444444444446
1175810197,0.0,17,17,185,0,1,11,13,155,0.0918918918918919,0.08415841584158416,11,9,1.8888888888888888
1175816443,0.0,22,8,206,0,1,10,12,39,0.038834951456310676,0.037383177570093455,10,9,2.4444444444444446
1175818194,0.0,24,14,211,0,1,13,15,0,0.06635071090047394,0.06222222222222222,14,9,2.6666666666666665
1175819569,0.0,14,8,175,0,1,11,13,29,0.045714285714285714,0.04371584699453552,11,9,1.5555555555555556
1175820103,0.0,9,8,183,0,1,11,13,42,0.04371584699453552,0.041884816753926704,12,9,1.0
1175825581,0.0,22,10,199,0,1,13,15,27,0.05025125628140704,0.04784688995215311,13,9,2.4444444444444446
1175825840,0.0,18,10,192,0,1,17,15,78,0.052083333333333336,0.04950495049504951,14,9,2.0
1175826542,0.0,20,14,211,0,1,18,15,158,0.06635071090047394,0.06222222222222222,16,9,2.2222222222222223
1175828748,0.0,14,3,188,0,1,13,15,106,0.015957446808510637,0.015706806282722512,11,9,1.5555555555555556
1175830736,0.0,18,11,214,0,1,13,15,122,0.0514018691588785,0.04888888888888889,13,9,2.0
1175831797,0.0,15,8,187,0,1,10,12,0,0.0427807486631016,0.041025641025641026,12,9,1.6666666666666667
1175832804,0.0,23,5,211,0,1,10,12,97,0.023696682464454975,0.023148148148148147,10,9,2.5555555555555554
1175833148,0.0,22,7,220,0,1,18,15,30,0.031818181818181815,0.030837004405286344,15,9,2.4444444444444446
1175834918,0.0,25,9,221,0,1,14,15,103,0.04072398190045249,0.0391304347826087,13,9,2.7777777777777777
1175835392,0.0,20,7,204,0,1,15,15,29,0.03431372549019608,0.03317535545023697,12,9,2.2222222222222223
1175835961,0.0,17,10,215,0,1,18,15,63,0.046511627906976744,0.044444444444444446,12,9,1.8888888888888888
1175837136,0.0,18,11,196,0,1,15,15,146,0.05612244897959184,0.05314009661835749,14,9,2.0
1175840936,0.0,14,7,188,0,1,15,15,0,0.03723404255319149,0.035897435897435895,10,9,1.5555555555555556
1175841943,0.0,18,13,210,0,1,12,14,43,0.06190476190476191,0.05829596412556054,13,9,2.0
1175842940,0.0,21,11,218,0,1,14,15,124,0.05045871559633028,0.048034934497816595,13,9,2.3333333333333335
1175848021,0.0,23,13,182,0,1,10,12,76,0.07142857142857142,0.06666666666666667,10,9,2.5555555555555554
1175850312,0.0,14,13,193,1,1,17,15,143,0.06735751295336788,0.06310679611650485,14,9,1.5555555555555556
1175850661,0.0,17,8,202,0,1,11,13,47,0.039603960396039604,0.0380952380952381,13,9,1.8888888888888888
1175854238,0.0,18,9,223,0,1,20,15,93,0.04035874439461883,0.03879310344827586,11,9,2.0
1175859344,0.0,29,9,221,0,1,19,15,58,0.04072398190045249,0.0391304347826087,16,9,3.2222222222222223
1175859786,0.0,20,9,191,0,1,11,13,152,0.04712041884816754,0.045,12,9,2.2222222222222223
1175860957,0.0,18,7,208,0,1,14,15,155,0.03365384615384615,0.03255813953488372,13,9,2.0
1175864395,0.0,19,9,191,2,1,18,15,141,0.04712041884816754,0.045,13,9,2.111111111111111
1175865152,0.0,27,9,199,0,1,16,15,68,0.04522613065326633,0.04326923076923077,14,9,3.0
1175868074,0.0,18,7,163,0,1,15,15,0,0.04294478527607362,0.041176470588235294,12,9,2.0
1175869250,0.0,21,10,231,0,1,16,15,148,0.04329004329004329,0.04149377593360996,15,9,2.3333333333333335
1175870539,0.0,20,10,206,0,1,15,15,41,0.04854368932038835,0.046296296296296294,14,9,2.2222222222222223
1175871524,0.0,12,8,193,0,1,14,15,153,0.04145077720207254,0.03980099502487562,11,9,1.3333333333333333
1175871572,0.0,20,11,187,1,1,11,13,158,0.058823529411764705,0.05555555555555555,11,9,2.2222222222222223
1175872345,0.0,19,9,208,0,1,14,15,49,0.04326923076923077,0.041474654377880185,14,9,2.111111111111111
1175874906,0.0,17,12,192,0,1,12,14,146,0.0625,0.058823529411764705,14,9,1.8888888888888888
1175878608,0.0,20,10,235,0,1,12,14,53,0.0425531914893617,0.04081632653061224,10,9,2.2222222222222223
1175879124,0.0,20,13,207,0,1,17,15,152,0.06280193236714976,0.05909090909090909,12,9,2.2222222222222223
1175881286,0.0,20,6,211,0,1,15,15,58,0.02843601895734597,0.027649769585253458,13,9,2.2222222222222223
1175883632,0.0,16,6,197,0,1,14,15,52,0.030456852791878174,0.029556650246305417,14,9,1.7777777777777777
1175889578,0.0,12,5,191,0,1,15,15,17,0.02617801047120419,0.025510204081632654,14,9,1.3333333333333333
1175892296,0.0,19,11,221,0,1,14,15,11,0.049773755656108594,0.04741379310344827,14,9,2.111111111111111
1175897185,0.0,20,10,205,0,1,14,15,39,0.04878048780487805,0.046511627906976744,13,9,2.2222222222222223
1175897192,0.0,20,7,191,0,1,16,15,154,0.03664921465968586,0.03535353535353535,14,9,2.2222222222222223
1175898612,0.0,14,6,215,0,1,14,15,154,0.027906976744186046,0.027149321266968326,14,9,1.5555555555555556
1175898787,0.0,21,4,206,1,1,15,15,30,0.019417475728155338,0.01904761904761905,10,9,2.3333333333333335
1175899693,0.0,23,13,196,0,1,14,15,74,0.0663265306122449,0.06220095693779904,15,9,2.5555555555555554
1175901152,0.0,19,8,219,0,1,12,14,50,0.0365296803652968,0.03524229074889868,12,9,2.111111111111111
1175901596,0.0,17,8,195,0,1,15,15,41,0.041025641025641026,0.03940886699507389,15,9,1.8888888888888888
1175904811,0.0,19,2,215,1,1,11,13,136,0.009302325581395349,0.009216589861751152,11,9,2.111111111111111
1175918527,0.0,21,5,204,0,1,14,15,7,0.024509803921568627,0.023923444976076555,13,9,2.3333333333333335
1175922644,0.0,12,11,191,0,1,17,15,0,0.05759162303664921,0.054455445544554455,15,9,1.3333333333333333
1175928048,0.0,15,9,222,0,1,10,12,9,0.04054054054054054,0.03896103896103896,12,9,1.6666666666666667
1175931889,0.0,22,9,199,0,1,14,15,0,0.04522613065326633,0.04326923076923077,12,9,2.4444444444444446
1175933034,0.0,19,12,217,0,1,15,15,21,0.055299539170506916,0.05240174672489083,14,9,2.111111111111111
1175933244,0.0,22,8,199,0,1,18,15,51,0.04020100502512563,0.03864734299516908,15,9,2.4444444444444446
1175937380,0.0,15,11,220,0,1,11,13,119,0.05,0.047619047619047616,12,9,1.6666666666666667
1175937997,0.0,18,13,212,0,1,14,15,141,0.06132075471698113,0.057777777777777775,13,9,2.0
1175940716,0.0,21,7,211,0,1,14,15,24,0.03317535545023697,0.03211009174311927,14,9,2.3333333333333335
1175943655,0.0,12,10,213,0,1,14,15,0,0.046948356807511735,0.04484304932735426,12,9,1.3333333333333333
1175951042,0.0,20,5,204,0,1,9,11,47,0.024509803921568627,0.023923444976076555,10,9,2.2222222222222223
1175956076,0.0,17,8,206,0,1,14,15,110,0.038834951456310676,0.037383177570093455,13,9,1.8888888888888888
1175957444,0.0,19,8,179,0,1,12,14,49,0.0446927374301676,0.0427807486631016,12,9,2.111111111111111
1175959812,0.0,23,8,199,0,1,14,15,17,0.04020100502512563,0.03864734299516908,14,9,2.5555555555555554
1175960761,0.0,14,8,178,0,1,12,14,54,0.0449438202247191,0.043010752688172046,14,9,1.5555555555555556
1175961673,0.0,19,8,218,0,1,15,15,76,0.03669724770642202,0.035398230088495575,13,9,2.111111111111111
1175962808,0.0,26,9,223,0,1,14,15,21,0.04035874439461883,0.03879310344827586,13,9,2.888888888888889
1175963400,0.0,13,4,201,0,1,12,14,113,0.01990049751243781,0.01951219512195122,11,9,1.4444444444444444
1175963882,0.0,14,11,187,0,1,13,15,15,0.058823529411764705,0.05555555555555555,14,9,1.5555555555555556
1175968452,0.0,14,10,204,0,1,15,15,0,0.049019607843137254,0.04672897196261682,15,9,1.5555555555555556
1175968620,0.0,23,9,181,2,1,14,15,156,0.049723756906077346,0.04736842105263158,12,9,2.5555555555555554
1175970198,0.0,22,12,226,0,1,11,13,6,0.05309734513274336,0.05042016806722689,12,9,2.4444444444444446
1175971171,0.0,15,8,203,0,1,14,15,120,0.03940886699507389,0.037914691943127965,13,9,1.6666666666666667
1175972964,0.0,21,8,221,0,1,13,15,0,0.03619909502262444,0.034934497816593885,13,9,2.3333333333333335
1175979866,0.0,22,8,207,0,1,12,14,25,0.03864734299516908,0.037209302325581395,12,9,2.4444444444444446
1175980453,0.0,13,7,168,0,1,13,15,27,0.041666666666666664,0.04,12,9,1.4444444444444444
1175980688,0.0,18,16,191,0,1,10,12,56,0.08376963350785341,0.07729468599033816,10,9,2.0
1175982799,0.0,19,9,221,0,1,17,15,0,0.04072398190045249,0.0391304347826087,17,9,2.111111111111111
1175984785,0.0,29,10,195,2,1,12,14,38,0.05128205128205128,0.04878048780487805,14,9,3.2222222222222223
1175990276,0.0,18,8,174,0,1,9,11,104,0.04597701149425287,0.04395604395604396,9,9,2.0
1175992374,0.0,13,7,176,0,1,10,12,152,0.03977272727272727,0.03825136612021858,10,9,1.4444444444444444
1175993282,0.0,26,3,181,0,1,12,14,25,0.016574585635359115,0.016304347826086956,11,9,2.888888888888889
1175993419,0.0,17,4,229,0,1,10,12,23,0.017467248908296942,0.017167381974248927,10,9,1.8888888888888888
1175994012,0.0,19,11,206,0,1,14,15,98,0.05339805825242718,0.05069124423963134,15,9,2.111111111111111
1175995525,0.0,18,15,230,0,1,12,14,110,0.06521739130434782,0.061224489795918366,10,9,2.0
1176005634,0.0,24,9,218,0,1,15,15,100,0.04128440366972477,0.039647577092511016,15,9,2.6666666666666665
1176006872,0.0,24,11,194,0,1,14,15,0,0.05670103092783505,0.05365853658536585,14,9,2.6666666666666665
1176010664,0.0,17,8,227,0,1,14,15,0,0.03524229074889868,0.03404255319148936,14,9,1.8888888888888888
1176016050,0.0,19,8,193,2,1,13,15,68,0.04145077720207254,0.03980099502487562,9,9,2.111111111111111
1176023660,0.0,19,9,187,0,1,15,15,110,0.0481283422459893,0.04591836734693878,13,9,2.111111111111111
1176024900,0.0,16,12,210,0,1,13,15,114,0.05714285714285714,0.05405405405405406,14,9,1.7777777777777777
1176026473,0.0,19,9,212,0,1,14,15,0,0.04245283018867924,0.04072398190045249,14,9,2.111111111111111
1176030852,0.0,18,9,206,2,1,14,15,1,0.043689320388349516,0.04186046511627907,14,9,2.0
1176031873,0.0,22,7,199,0,1,15,15,0,0.035175879396984924,0.03398058252427184,11,9,2.4444444444444446
1176037639,0.0,17,12,214,0,1,13,15,143,0.056074766355140186,0.05309734513274336,12,9,1.8888888888888888
1176037879,0.0,15,15,207,0,1,19,15,22,0.07246376811594203,0.06756756756756757,14,9,1.6666666666666667
1176038917,0.0,16,8,190,0,1,13,15,117,0.042105263157894736,0.04040404040404041,14,9,1.7777777777777777
1176039984,0.0,17,8,217,0,1,15,15,150,0.03686635944700461,0.035555555555555556,11,9,1.8888888888888888
1176040076,0.0,20,12,159,0,1,14,15,123,0.07547169811320754,0.07017543859649122,11,9,2.2222222222222223
1176043460,0.0,12,9,197,0,1,13,15,29,0.04568527918781726,0.043689320388349516,14,9,1.3333333333333333
1176044797,0.0,21,7,197,0,1,14,15,158,0.03553299492385787,0.03431372549019608,13,9,2.3333333333333335
1176045456,0.0,12,14,183,0,1,16,15,104,0.07650273224043716,0.07106598984771574,13,9,1.3333333333333333
1176047184,0.0,18,7,212,0,1,14,15,147,0.0330188679245283,0.0319634703196347,13,9,2.0
1176054547,0.0,21,12,211,0,1,10,12,147,0.05687203791469194,0.053811659192825115,11,9,2.3333333333333335
1176056719,0.0,25,8,200,2,1,16,15,137,0.04,0.038461538461538464,12,9,2.7777777777777777
1176058368,0.0,16,16,220,0,1,14,15,1,0.07272727272727272,0.06779661016949153,10,9,1.7777777777777777
1176060193,0.0,20,4,200,0,1,11,13,0,0.02,0.0196078431372549,13,9,2.2222222222222223
1176060493,0.0,17,9,223,0,1,12,14,157,0.04035874439461883,0.03879310344827586,13,9,1.8888888888888888
1176062197,0.0,24,5,213,0,1,13,15,38,0.023474178403755867,0.022935779816513763,13,9,2.6666666666666665
1176063571,0.0,21,13,226,0,1,10,12,0,0.05752212389380531,0.05439330543933055,11,9,2.3333333333333335
1176064104,0.0,17,9,207,0,1,10,12,113,0.043478260869565216,0.041666666666666664,12,9,1.8888888888888888
1176067166,0.0,15,8,234,0,1,16,15,0,0.03418803418803419,0.03305785123966942,13,9,1.6666666666666667
1176069402,0.0,17,8,218,0,1,13,15,127,0.03669724770642202,0.035398230088495575,13,9,1.8888888888888888
1176070208,0.0,21,9,210,0,1,11,13,0,0.04285714285714286,0.0410958904109589,12,9,2.3333333333333335
1176074173,0.0,18,6,172,0,1,15,15,48,0.03488372093023256,0.033707865168539325,13,9,2.0
1176074503,0.0,17,15,177,0,1,14,15,29,0.0847457627118644,0.078125,11,9,1.8888888888888888
1176077330,0.0,20,16,176,0,1,14,15,142,0.09090909090909091,0.08333333333333333,12,9,2.2222222222222223
1176078956,0.0,16,7,161,0,1,15,15,68,0.043478260869565216,0.041666666666666664,12,9,1.7777777777777777
1176090313,0.0,20,4,183,0,1,16,15,14,0.02185792349726776,0.0213903743315508,12,9,2.2222222222222223
1176091038,0.0,16,10,210,0,1,9,11,100,0.047619047619047616,0.045454545454545456,11,9,1.7777777777777777
1176092251,0.0,14,9,211,0,1,13,15,29,0.04265402843601896,0.04090909090909091,12,9,1.5555555555555556
1176098786,0.0,21,5,232,0,1,14,15,15,0.021551724137931036,0.02109704641350211,15,9,2.3333333333333335
1176100699,0.0,23,7,205,0,1,11,13,32,0.03414634146341464,0.0330188679245283,12,9,2.5555555555555554
1176104192,0.0,16,2,197,0,1,15,15,155,0.01015228426395939,0.010050251256281407,13,9,1.7777777777777777
1176105391,0.0,23,16,211,0,1,14,15,26,0.07582938388625593,0.07048458149779736,15,9,2.5555555555555554
1176106022,0.0,23,10,214,0,1,15,15,103,0.04672897196261682,0.044642857142857144,15,9,2.5555555555555554
1176119413,0.0,21,9,171,0,1,11,13,149,0.05263157894736842,0.05,12,9,2.3333333333333335
1176120223,0.0,24,12,201,0,1,10,12,58,0.05970149253731343,0.056338028169014086,10,9,2.6666666666666665
1176120306,0.0,19,6,201,0,1,13,15,40,0.029850746268656716,0.028985507246376812,14,9,2.111111111111111
1176122473,0.0,19,8,226,0,1,14,15,118,0.035398230088495575,0.03418803418803419,15,9,2.111111111111111
1176127140,0.0,20,13,202,0,1,15,15,38,0.06435643564356436,0.06046511627906977,11,9,2.2222222222222223
1176127388,0.0,21,10,192,0,1,14,15,97,0.052083333333333336,0.04950495049504951,15,9,2.3333333333333335
1176129667,0.0,20,13,193,0,1,14,15,0,0.06735751295336788,0.06310679611650485,12,9,2.2222222222222223
1176131065,0.0,18,13,211,0,1,16,15,86,0.061611374407582936,0.05803571428571429,13,9,2.0
1176131214,0.0,21,12,218,0,1,16,15,44,0.05504587155963303,0.05217391304347826,11,9,2.3333333333333335
1176132600,0.0,17,14,218,0,1,10,12,31,0.06422018348623854,0.0603448275862069,11,9,1.8888888888888888
1176135906,0.0,20,10,214,0,1,10,12,158,0.04672897196261682,0.044642857142857144,12,9,2.2222222222222223
1176141625,0.0,20,15,193,0,1,13,15,93,0.07772020725388601,0.07211538461538461,13,9,2.2222222222222223
1176144564,0.0,21,14,177,0,1,12,14,143,0.07909604519774012,0.07329842931937172,12,9,2.3333333333333335
1176149502,0.0,20,11,214,0,1,15,15,15,0.0514018691588785,0.04888888888888889,15,9,2.2222222222222223
1176150378,0.0,15,8,203,0,1,10,12,0,0.03940886699507389,0.037914691943127965,10,9,1.6666666666666667
1176151704,0.0,23,8,210,0,1,10,12,128,0.0380952380952381,0.03669724770642202,10,9,2.5555555555555554
1176156234,0.0,15,10,201,0,1,13,15,25,0.04975124378109453,0.04739336492890995,12,9,1.6666666666666667
1176157068,0.0,17,14,166,0,1,14,15,36,0.08433734939759036,0.07777777777777778,11,9,1.8888888888888888
1176165122,0.0,24,8,210,0,1,12,14,13,0.0380952380952381,0.03669724770642202,13,9,2.6666666666666665
1176168408,0.0,15,9,217,0,1,11,13,0,0.041474654377880185,0.03982300884955752,12,9,1.6666666666666667
1176169747,0.0,15,6,208,0,1,15,15,114,0.028846153846153848,0.028037383177570093,15,9,1.6666666666666667
1176172730,0.0,15,8,196,0,1,12,14,11,0.04081632653061224,0.0392156862745098,14,9,1.6666666666666667
1176173497,0.0,13,11,180,0,1,15,15,25,0.06111111111111111,0.05759162303664921,13,9,1.4444444444444444
1176174571,0.0,14,7,212,0,1,9,11,152,0.0330188679245283,0.0319634703196347,10,9,1.5555555555555556
1176175699,0.0,18,14,207,0,1,17,15,150,0.06763285024154589,0.06334841628959276,14,9,2.0
1176175902,0.0,25,10,213,0,1,15,15,60,0.046948356807511735,0.04484304932735426,10,9,2.7777777777777777
1176177198,0.0,18,5,208,0,1,16,15,0,0.02403846153846154,0.023474178403755867,13,9,2.0
1176177984,0.0,23,9,218,0,1,14,15,19,0.04128440366972477,0.039647577092511016,14,9,2.5555555555555554
1176179941,0.0,23,11,203,0,1,13,15,158,0.054187192118226604,0.0514018691588785,12,9,2.5555555555555554
1176184358,0.0,17,14,212,0,1,10,12,0,0.0660377358490566,0.061946902654867256,8,9,1.8888888888888888
1176186649,0.0,24,13,215,0,1,15,15,22,0.06046511627906977,0.05701754385964912,15,9,2.6666666666666665
1176187844,0.0,20,9,207,0,1,15,15,0,0.043478260869565216,0.041666666666666664,15,9,2.2222222222222223
1176188922,0.0,18,12,218,0,1,13,15,72,0.05504587155963303,0.05217391304347826,12,9,2.0
1176194707,0.0,23,4,224,0,1,18,15,0,0.017857142857142856,0.017543859649122806,17,9,2.5555555555555554
1176194977,0.0,12,14,186,0,1,14,15,30,0.07526881720430108,0.07,13,9,1.3333333333333333
1176197136,0.0,16,4,181,0,1,14,15,25,0.022099447513812154,0.021621621621621623,15,9,1.7777777777777777
1176197437,0.0,21,10,206,0,1,17,15,0,0.04854368932038835,0.046296296296296294,12,9,2.3333333333333335
1176198690,0.0,20,7,207,0,1,16,15,82,0.033816425120772944,0.03271028037383177,9,9,2.2222222222222223
1176206108,0.0,20,13,196,0,1,14,15,0,0.0663265306122449,0.06220095693779904,10,9,2.2222222222222223
1176206504,0.0,21,12,220,0,1,11,13,9,0.05454545454545454,0.05172413793103448,12,9,2.3333333333333335
1176209923,0.0,23,13,227,0,1,14,15,130,0.05726872246696035,0.05416666666666667,12,9,2.5555555555555554
1176210602,0.0,18,12,193,0,1,14,15,111,0.06217616580310881,0.05853658536585366,14,9,2.0
1176210817,0.0,16,8,200,0,1,10,12,73,0.04,0.038461538461538464,12,9,1.7777777777777777
1176213703,0.0,24,6,174,0,1,11,13,152,0.034482758620689655,0.03333333333333333,12,9,2.6666666666666665
1176214640,0.0,20,7,197,0,1,13,15,111,0.03553299492385787,0.03431372549019608,12,9,2.2222222222222223
1176215258,0.0,23,11,166,0,1,16,15,146,0.06626506024096386,0.062146892655367235,12,9,2.5555555555555554
1176215833,0.0,14,13,200,0,1,10,12,0,0.065,0.06103286384976526,10,9,1.5555555555555556
1176216530,0.0,20,6,206,0,1,11,13,149,0.02912621359223301,0.02830188679245283,11,9,2.2222222222222223
1176217807,0.0,20,3,206,0,1,15,15,154,0.014563106796116505,0.014354066985645933,13,9,2.2222222222222223
1176218598,0.0,20,6,203,0,1,16,15,2,0.029556650246305417,0.028708133971291867,13,9,2.2222222222222223
1176219258,0.0,17,5,204,0,1,15,15,130,0.024509803921568627,0.023923444976076555,12,9,1.8888888888888888
1176220436,0.0,15,10,197,0,1,12,14,35,0.050761421319796954,0.04830917874396135,12,9,1.6666666666666667
1176220860,0.0,20,11,191,0,1,10,12,26,0.05759162303664921,0.054455445544554455,9,9,2.2222222222222223
1176221054,0.0,28,11,187,0,1,17,15,20,0.058823529411764705,0.05555555555555555,14,9,3.111111111111111
1176223429,0.0,20,9,172,0,1,15,15,0,0.05232558139534884,0.049723756906077346,12,9,2.2222222222222223
1176224780,0.0,16,10,199,0,1,16,15,94,0.05025125628140704,0.04784688995215311,15,9,1.7777777777777777
1176225534,0.0,21,13,219,0,1,12,14,7,0.0593607305936073,0.05603448275862069,12,9,2.3333333333333335
1176230322,0.0,16,14,179,1,1,13,15,6,0.0782122905027933,0.07253886010362694,13,9,1.7777777777777777
1176233665,0.0,16,8,197,0,1,11,13,143,0.04060913705583756,0.03902439024390244,11,9,1.7777777777777777
1176241388,0.0,16,7,198,0,1,11,13,0,0.03535353535353535,0.03414634146341464,11,9,1.7777777777777777
1176241837,0.0,24,13,213,0,1,11,13,155,0.06103286384976526,0.05752212389380531,9,9,2.6666666666666665
1176246091,0.0,17,8,172,0,1,13,15,0,0.046511627906976744,0.044444444444444446,15,9,1.8888888888888888
1176246264,0.0,18,7,224,0,1,11,13,131,0.03125,0.030303030303030304,12,9,2.0
1176247080,0.0,19,7,210,0,1,19,15,154,0.03333333333333333,0.03225806451612903,16,9,2.111111111111111
1176247873,0.0,22,9,216,0,1,14,15,0,0.041666666666666664,0.04,13,9,2.4444444444444446
1176248545,0.0,20,6,207,0,1,12,14,75,0.028985507246376812,0.028169014084507043,13,9,2.2222222222222223
1176249991,0.0,25,4,216,0,1,17,15,14,0.018518518518518517,0.01818181818181818,15,9,2.7777777777777777
1176253664,0.0,13,10,180,0,1,15,15,94,0.05555555555555555,0.05263157894736842,15,9,1.4444444444444444
1176253998,0.0,20,10,220,0,1,10,12,158,0.045454545454545456,0.043478260869565216,8,9,2.2222222222222223
1176256675,0.0,22,9,220,0,1,14,15,41,0.04090909090909091,0.039301310043668124,13,9,2.4444444444444446
1176258355,0.0,24,12,217,0,1,15,15,64,0.055299539170506916,0.05240174672489083,14,9,2.6666666666666665
1176258824,0.0,18,5,216,0,1,14,15,146,0.023148148148148147,0.02262443438914027,15,9,2.0
1176259471,0.0,14,10,187,0,1,19,15,0,0.053475935828877004,0.050761421319796954,12,9,1.5555555555555556
1176263858,0.0,15,12,216,0,1,12,14,150,0.05555555555555555,0.05263157894736842,12,9,1.6666666666666667
1176264324,0.0,17,8,219,0,1,12,14,61,0.0365296803652968,0.03524229074889868,12,9,1.8888888888888888
1176265566,0.0,15,8,188,0,1,14,15,0,0.0425531914893617,0.04081632653061224,15,9,1.6666666666666667
1176266245,0.0,16,6,202,0,1,15,15,125,0.0297029702970297,0.028846153846153848,13,9,1.7777777777777777
1176267386,0.0,21,5,173,2,1,11,13,61,0.028901734104046242,0.028089887640449437,12,9,2.3333333333333335
1176267397,0.0,22,6,215,0,1,11,13,97,0.027906976744186046,0.027149321266968326,13,9,2.4444444444444446
1176267853,0.0,18,11,193,0,1,13,15,33,0.05699481865284974,0.05392156862745098,12,9,2.0
1176268088,0.0,12,10,184,0,1,18,15,19,0.05434782608695652,0.05154639175257732,15,9,1.3333333333333333
1176269809,0.0,17,10,187,0,1,13,15,85,0.053475935828877004,0.050761421319796954,12,9,1.8888888888888888
1176270469,0.0,17,9,201,0,1,16,15,0,0.04477611940298507,0.04285714285714286,15,9,1.8888888888888888
1176270474,0.0,26,7,207,0,1,14,15,154,0.033816425120772944,0.03271028037383177,14,9,2.888888888888889
1176271057,0.0,12,11,201,0,1,11,13,53,0.05472636815920398,0.05188679245283019,11,9,1.3333333333333333
1176272004,0.0,18,8,170,0,1,16,15,0,0.047058823529411764,0.0449438202247191,13,9,2.0
1176272094,0.0,20,14,202,0,1,14,15,157,0.06930693069306931,0.06481481481481481,12,9,2.2222222222222223
1176274290,0.0,20,10,168,0,1,14,15,114,0.05952380952380952,0.056179775280898875,15,9,2.2222222222222223
1176275664,0.0,17,5,202,0,1,12,14,155,0.024752475247524754,0.024154589371980676,12,9,1.8888888888888888
